NO2 AQI,O3 AQI,SO2 AQI,CO AQI,AQI,FIPS,COUNTY,State_y
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39001,Adams,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39003,Allen,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39005,Ashland,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39007,Ashtabula,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39009,Athens,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39011,Auglaize,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39013,Belmont,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39015,Brown,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39017,Butler,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39019,Carroll,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39021,Champaign,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39023,Clark,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39025,Clermont,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39027,Clinton,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39029,Columbiana,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39031,Coshocton,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39033,Crawford,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39035,Cuyahoga,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39037,Darke,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39039,Defiance,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39041,Delaware,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39043,Erie,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39045,Fairfield,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39047,Fayette,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39049,Franklin,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39051,Fulton,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39053,Gallia,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39055,Geauga,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39057,Greene,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39059,Guernsey,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39061,Hamilton,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39063,Hancock,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39065,Hardin,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39067,Harrison,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39069,Henry,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39071,Highland,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39073,Hocking,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39075,Holmes,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39077,Huron,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39079,Jackson,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39081,Jefferson,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39083,Knox,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39085,Lake,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39087,Lawrence,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39089,Licking,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39091,Logan,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39093,Lorain,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39095,Lucas,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39097,Madison,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39099,Mahoning,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39101,Marion,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39103,Medina,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39105,Meigs,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39107,Mercer,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39109,Miami,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39111,Monroe,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39113,Montgomery,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39115,Morgan,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39117,Morrow,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39119,Muskingum,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39121,Noble,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39123,Ottawa,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39125,Paulding,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39127,Perry,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39129,Pickaway,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39131,Pike,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39133,Portage,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39135,Preble,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39137,Putnam,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39139,Richland,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39141,Ross,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39143,Sandusky,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39145,Scioto,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39147,Seneca,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39149,Shelby,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39151,Stark,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39153,Summit,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39155,Trumbull,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39157,Tuscarawas,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39159,Union,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39161,Van Wert,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39163,Vinton,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39165,Warren,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39167,Washington,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39169,Wayne,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39171,Williams,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39173,Wood,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,39175,Wyandot,OH
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40003,Alfalfa,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40005,Atoka,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40007,Beaver,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40009,Beckham,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40011,Blaine,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40013,Bryan,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40015,Caddo,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40017,Canadian,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40019,Carter,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40021,Cherokee,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40023,Choctaw,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40025,Cimarron,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40027,Cleveland,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40029,Coal,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40031,Comanche,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40033,Cotton,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40035,Craig,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40037,Creek,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40039,Custer,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40041,Delaware,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40043,Dewey,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40045,Ellis,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40047,Garfield,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40049,Garvin,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40051,Grady,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40053,Grant,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40055,Greer,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40057,Harmon,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40059,Harper,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40061,Haskell,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40063,Hughes,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40065,Jackson,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40067,Jefferson,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40069,Johnston,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40071,Kay,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40073,Kingfisher,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40075,Kiowa,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40077,Latimer,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40079,Le Flore,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40081,Lincoln,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40083,Logan,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40085,Love,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40087,McClain,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40089,McCurtain,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40091,McIntosh,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40093,Major,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40095,Marshall,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40097,Mayes,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40099,Murray,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40101,Muskogee,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40103,Noble,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40105,Nowata,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40107,Okfuskee,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40109,Oklahoma,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40111,Okmulgee,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40113,Osage,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40115,Ottawa,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40117,Pawnee,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40119,Payne,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40121,Pittsburg,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40123,Pontotoc,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40125,Pottawatomie,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40127,Pushmataha,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40129,Roger Mills,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40131,Rogers,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40133,Seminole,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40135,Sequoyah,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40137,Stephens,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40139,Texas,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40141,Tillman,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40145,Wagoner,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40147,Washington,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40149,Washita,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40151,Woods,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,40153,Woodward,OK
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,41001,Baker,OR
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,41003,Benton,OR
54.78125,108.8955223880597,36.83582089552239,16.17910447761194,110.01492537313433,41005,Clackamas,OR
